FontFamilyName, FontSize, Width, dpiX, dpiY
Franklin Gothic Book, 5, 4, 96, 96
Franklin Gothic Book, 6, 5, 96, 96
Franklin Gothic Book, 7, 5, 96, 96
Franklin Gothic Book, 8, 6, 96, 96
Franklin Gothic Book, 9, 7, 96, 96
Franklin Gothic Book, 10, 8, 96, 96
Franklin Gothic Book, 11, 9, 96, 96
Franklin Gothic Book, 12, 9, 96, 96
Franklin Gothic Book, 13, 10, 96, 96
Franklin Gothic Book, 14, 11, 96, 96
Franklin Gothic Book, 15, 12, 96, 96
Franklin Gothic Book, 16, 13, 96, 96
Franklin Gothic Book, 17, 13, 96, 96
Franklin Gothic Book, 18, 14, 96, 96
Franklin Gothic Book, 19, 15, 96, 96
Franklin Gothic Book, 20, 16, 96, 96
Franklin Gothic Book, 21, 16, 96, 96
Franklin Gothic Book, 22, 17, 96, 96
Franklin Gothic Book, 23, 18, 96, 96
Franklin Gothic Book, 24, 19, 96, 96
Franklin Gothic Book, 25, 20, 96, 96
Franklin Gothic Demi, 2, 2, 96, 96
Franklin Gothic Demi, 3, 2, 96, 96
Franklin Gothic Demi, 4, 3, 96, 96
Franklin Gothic Demi, 5, 4, 96, 96
Franklin Gothic Demi, 6, 5, 96, 96
Franklin Gothic Demi, 7, 5, 96, 96
Franklin Gothic Demi, 8, 6, 96, 96
Franklin Gothic Demi, 9, 7, 96, 96
Franklin Gothic Demi, 10, 8, 96, 96
Franklin Gothic Demi, 11, 9, 96, 96
Franklin Gothic Demi, 12, 9, 96, 96
Franklin Gothic Demi, 13, 10, 96, 96
Franklin Gothic Demi, 14, 11, 96, 96
Franklin Gothic Demi, 15, 12, 96, 96
Franklin Gothic Demi, 16, 13, 96, 96
Franklin Gothic Demi, 17, 13, 96, 96
Franklin Gothic Demi, 18, 14, 96, 96
Franklin Gothic Demi, 19, 15, 96, 96
Franklin Gothic Demi, 20, 16, 96, 96
Franklin Gothic Demi, 21, 16, 96, 96
Franklin Gothic Demi, 22, 17, 96, 96
Franklin Gothic Demi, 23, 18, 96, 96
Franklin Gothic Demi, 24, 19, 96, 96
Franklin Gothic Demi, 25, 20, 96, 96
Franklin Gothic Demi Cond, 2, 1, 96, 96
Franklin Gothic Demi Cond, 3, 2, 96, 96
Franklin Gothic Demi Cond, 4, 3, 96, 96
Franklin Gothic Demi Cond, 5, 3, 96, 96
Franklin Gothic Demi Cond, 6, 4, 96, 96
Franklin Gothic Demi Cond, 7, 5, 96, 96
Franklin Gothic Demi Cond, 8, 5, 96, 96
Franklin Gothic Demi Cond, 9, 6, 96, 96
Franklin Gothic Demi Cond, 10, 7, 96, 96
Franklin Gothic Demi Cond, 11, 7, 96, 96
Franklin Gothic Demi Cond, 12, 8, 96, 96
Franklin Gothic Demi Cond, 13, 9, 96, 96
Franklin Gothic Demi Cond, 14, 10, 96, 96
Franklin Gothic Demi Cond, 15, 10, 96, 96
Franklin Gothic Demi Cond, 16, 11, 96, 96
Franklin Gothic Demi Cond, 17, 12, 96, 96
Franklin Gothic Demi Cond, 18, 12, 96, 96
Franklin Gothic Demi Cond, 19, 13, 96, 96
Franklin Gothic Demi Cond, 20, 14, 96, 96
Franklin Gothic Demi Cond, 21, 14, 96, 96
Franklin Gothic Demi Cond, 22, 15, 96, 96
Franklin Gothic Demi Cond, 23, 16, 96, 96
Franklin Gothic Demi Cond, 24, 16, 96, 96
Franklin Gothic Demi Cond, 25, 17, 96, 96
Franklin Gothic Heavy, 2, 2, 96, 96
Franklin Gothic Heavy, 3, 2, 96, 96
Franklin Gothic Heavy, 4, 3, 96, 96
Franklin Gothic Heavy, 5, 4, 96, 96
Franklin Gothic Heavy, 6, 5, 96, 96
Franklin Gothic Heavy, 7, 5, 96, 96
Franklin Gothic Heavy, 8, 6, 96, 96
Franklin Gothic Heavy, 9, 7, 96, 96
Franklin Gothic Heavy, 10, 8, 96, 96
Franklin Gothic Heavy, 11, 9, 96, 96
Franklin Gothic Heavy, 12, 9, 96, 96
Franklin Gothic Heavy, 13, 10, 96, 96
Franklin Gothic Heavy, 14, 11, 96, 96
Franklin Gothic Heavy, 15, 12, 96, 96
Franklin Gothic Heavy, 16, 13, 96, 96
Franklin Gothic Heavy, 17, 13, 96, 96
Franklin Gothic Heavy, 18, 14, 96, 96
Franklin Gothic Heavy, 19, 15, 96, 96
Franklin Gothic Heavy, 20, 16, 96, 96
Franklin Gothic Heavy, 21, 16, 96, 96
Franklin Gothic Heavy, 22, 17, 96, 96
Franklin Gothic Heavy, 23, 18, 96, 96
Franklin Gothic Heavy, 24, 19, 96, 96
Franklin Gothic Heavy, 25, 20, 96, 96
Franklin Gothic Medium, 2, 2, 96, 96
Franklin Gothic Medium, 3, 2, 96, 96
Franklin Gothic Medium, 4, 3, 96, 96
Franklin Gothic Medium, 5, 4, 96, 96
Franklin Gothic Medium, 6, 5, 96, 96
Franklin Gothic Medium, 7, 5, 96, 96
Franklin Gothic Medium, 8, 6, 96, 96
Franklin Gothic Medium, 9, 7, 96, 96
Franklin Gothic Medium, 10, 8, 96, 96
Franklin Gothic Medium, 11, 9, 96, 96
Franklin Gothic Medium, 12, 9, 96, 96
Franklin Gothic Medium, 13, 10, 96, 96
Franklin Gothic Medium, 14, 11, 96, 96
Franklin Gothic Medium, 15, 12, 96, 96
Franklin Gothic Medium, 16, 13, 96, 96
Franklin Gothic Medium, 17, 13, 96, 96
Franklin Gothic Medium, 18, 14, 96, 96
Franklin Gothic Medium, 19, 15, 96, 96
Franklin Gothic Medium, 20, 16, 96, 96
Franklin Gothic Medium, 21, 16, 96, 96
Franklin Gothic Medium, 22, 17, 96, 96
Franklin Gothic Medium, 23, 18, 96, 96
Franklin Gothic Medium, 24, 19, 96, 96
Franklin Gothic Medium, 25, 20, 96, 96
Franklin Gothic Medium Cond, 2, 1, 96, 96
Franklin Gothic Medium Cond, 3, 2, 96, 96
Franklin Gothic Medium Cond, 4, 3, 96, 96
Franklin Gothic Medium Cond, 5, 3, 96, 96
Franklin Gothic Medium Cond, 6, 4, 96, 96
Franklin Gothic Medium Cond, 7, 5, 96, 96
Franklin Gothic Medium Cond, 8, 5, 96, 96
Franklin Gothic Medium Cond, 9, 6, 96, 96
Franklin Gothic Medium Cond, 10, 7, 96, 96
Franklin Gothic Medium Cond, 11, 7, 96, 96
Franklin Gothic Medium Cond, 12, 8, 96, 96
Franklin Gothic Medium Cond, 13, 9, 96, 96
Franklin Gothic Medium Cond, 14, 10, 96, 96
Franklin Gothic Medium Cond, 15, 10, 96, 96
Franklin Gothic Medium Cond, 16, 11, 96, 96
Franklin Gothic Medium Cond, 17, 12, 96, 96
Franklin Gothic Medium Cond, 18, 12, 96, 96
Franklin Gothic Medium Cond, 19, 13, 96, 96
Franklin Gothic Medium Cond, 20, 14, 96, 96
Franklin Gothic Medium Cond, 21, 14, 96, 96
Franklin Gothic Medium Cond, 22, 15, 96, 96
Franklin Gothic Medium Cond, 23, 16, 96, 96
Franklin Gothic Medium Cond, 24, 16, 96, 96
Franklin Gothic Medium Cond, 25, 17, 96, 96
Freestyle Script, 2, 1, 96, 96
Freestyle Script, 3, 1, 96, 96
Freestyle Script, 4, 2, 96, 96
Freestyle Script, 5, 2, 96, 96
Freestyle Script, 6, 3, 96, 96
Freestyle Script, 7, 3, 96, 96
Freestyle Script, 8, 4, 96, 96
Freestyle Script, 9, 4, 96, 96
Freestyle Script, 10, 5, 96, 96
Freestyle Script, 11, 5, 96, 96
Freestyle Script, 12, 5, 96, 96
Freestyle Script, 13, 6, 96, 96
Freestyle Script, 14, 6, 96, 96
Freestyle Script, 15, 7, 96, 96
Freestyle Script, 16, 7, 96, 96
Freestyle Script, 17, 8, 96, 96
Freestyle Script, 18, 8, 96, 96
Freestyle Script, 19, 9, 96, 96
Freestyle Script, 20, 9, 96, 96
Freestyle Script, 21, 10, 96, 96
Freestyle Script, 22, 10, 96, 96
Freestyle Script, 23, 10, 96, 96
Freestyle Script, 24, 11, 96, 96
Freestyle Script, 25, 11, 96, 96
French Script MT, 2, 1, 96, 96
French Script MT, 3, 1, 96, 96
French Script MT, 4, 2, 96, 96
French Script MT, 5, 2, 96, 96
French Script MT, 6, 3, 96, 96
French Script MT, 7, 3, 96, 96
French Script MT, 8, 4, 96, 96
French Script MT, 9, 4, 96, 96
French Script MT, 10, 5, 96, 96
French Script MT, 11, 5, 96, 96
French Script MT, 12, 6, 96, 96
French Script MT, 13, 6, 96, 96
French Script MT, 14, 7, 96, 96
French Script MT, 15, 7, 96, 96
French Script MT, 16, 8, 96, 96
French Script MT, 17, 8, 96, 96
French Script MT, 18, 9, 96, 96
French Script MT, 19, 9, 96, 96
French Script MT, 20, 10, 96, 96
French Script MT, 21, 10, 96, 96
French Script MT, 22, 11, 96, 96
French Script MT, 23, 11, 96, 96
French Script MT, 24, 12, 96, 96
French Script MT, 25, 12, 96, 96
Gabriola, 2, 1, 96, 96
Gabriola, 3, 2, 96, 96
Gabriola, 4, 2, 96, 96
Gabriola, 5, 3, 96, 96
Gabriola, 6, 3, 96, 96
Gabriola, 7, 4, 96, 96
Gabriola, 8, 4, 96, 96
Gabriola, 9, 5, 96, 96
Gabriola, 10, 5, 96, 96
Gabriola, 11, 6, 96, 96
Gabriola, 12, 6, 96, 96
Gabriola, 13, 7, 96, 96
Gabriola, 14, 7, 96, 96
Gabriola, 15, 8, 96, 96
Gabriola, 16, 8, 96, 96
Gabriola, 17, 9, 96, 96
Gabriola, 18, 10, 96, 96
Gabriola, 19, 10, 96, 96
Gabriola, 20, 11, 96, 96
Gabriola, 21, 11, 96, 96
Gabriola, 22, 12, 96, 96
Gabriola, 23, 12, 96, 96
Gabriola, 24, 13, 96, 96
Gabriola, 25, 13, 96, 96
Gadugi, 2, 1, 96, 96
Gadugi, 3, 2, 96, 96
Gadugi, 4, 3, 96, 96
Gadugi, 5, 4, 96, 96
Gadugi, 6, 4, 96, 96
Gadugi, 7, 5, 96, 96
Gadugi, 8, 6, 96, 96
Gadugi, 9, 6, 96, 96
Gadugi, 10, 7, 96, 96
Gadugi, 11, 8, 96, 96
Gadugi, 12, 9, 96, 96
Gadugi, 13, 9, 96, 96
Gadugi, 14, 10, 96, 96
Gadugi, 15, 11, 96, 96
Gadugi, 16, 11, 96, 96
Gadugi, 17, 12, 96, 96
Gadugi, 18, 13, 96, 96
Gadugi, 19, 14, 96, 96
Gadugi, 20, 14, 96, 96
Gadugi, 21, 15, 96, 96
Gadugi, 22, 16, 96, 96
Gadugi, 23, 17, 96, 96
Gadugi, 24, 17, 96, 96
Gadugi, 25, 18, 96, 96
Garamond, 2, 1, 96, 96
Garamond, 3, 2, 96, 96
Garamond, 4, 2, 96, 96
Garamond, 5, 3, 96, 96
Garamond, 6, 4, 96, 96
Garamond, 7, 4, 96, 96
Garamond, 8, 5, 96, 96
Garamond, 9, 6, 96, 96
Garamond, 10, 6, 96, 96
Garamond, 11, 7, 96, 96
Garamond, 12, 7, 96, 96
Garamond, 13, 8, 96, 96
Garamond, 14, 9, 96, 96
Garamond, 15, 9, 96, 96
Garamond, 16, 10, 96, 96
Garamond, 17, 11, 96, 96
Garamond, 18, 11, 96, 96
Garamond, 19, 12, 96, 96
Garamond, 20, 12, 96, 96
Garamond, 21, 13, 96, 96
Garamond, 22, 14, 96, 96
Garamond, 23, 14, 96, 96
Garamond, 24, 15, 96, 96
Garamond, 25, 16, 96, 96
Georgia, 2, 2, 96, 96
Georgia, 3, 2, 96, 96
Georgia, 4, 3, 96, 96
Georgia, 5, 4, 96, 96
Georgia, 6, 5, 96, 96
Georgia, 7, 6, 96, 96
Georgia, 8, 7, 96, 96
Georgia, 9, 7, 96, 96
Georgia, 10, 8, 96, 96
Georgia, 11, 9, 96, 96
Georgia, 12, 10, 96, 96
Georgia, 13, 11, 96, 96
Georgia, 14, 11, 96, 96
Georgia, 15, 12, 96, 96
Georgia, 16, 13, 96, 96
Georgia, 17, 14, 96, 96
Georgia, 18, 15, 96, 96
Georgia, 19, 16, 96, 96
Georgia, 20, 16, 96, 96
Georgia, 21, 17, 96, 96
Georgia, 22, 18, 96, 96
Georgia, 23, 19, 96, 96
Georgia, 24, 20, 96, 96
Georgia, 25, 20, 96, 96
Gigi, 2, 1, 96, 96
Gigi, 3, 2, 96, 96
Gigi, 4, 2, 96, 96
Gigi, 5, 3, 96, 96
Gigi, 6, 4, 96, 96
Gigi, 7, 4, 96, 96
Gigi, 8, 5, 96, 96
Gigi, 9, 5, 96, 96
Gigi, 10, 6, 96, 96
Gigi, 11, 6, 96, 96
Gigi, 12, 7, 96, 96
Gigi, 13, 8, 96, 96
Gigi, 14, 8, 96, 96
Gigi, 15, 9, 96, 96
Gigi, 16, 9, 96, 96
Gigi, 17, 10, 96, 96
Gigi, 18, 11, 96, 96
Gigi, 19, 11, 96, 96
Gigi, 20, 12, 96, 96
Gigi, 21, 12, 96, 96
Gigi, 22, 13, 96, 96
Gigi, 23, 14, 96, 96
Gigi, 24, 14, 96, 96
Gigi, 25, 15, 96, 96
Gill Sans MT, 2, 1, 96, 96
Gill Sans MT, 3, 2, 96, 96
Gill Sans MT, 4, 3, 96, 96
Gill Sans MT, 5, 3, 96, 96
Gill Sans MT, 6, 4, 96, 96
Gill Sans MT, 7, 5, 96, 96
Gill Sans MT, 8, 5, 96, 96
Gill Sans MT, 9, 6, 96, 96
Gill Sans MT, 10, 7, 96, 96
Gill Sans MT, 11, 7, 96, 96
Gill Sans MT, 12, 8, 96, 96
Gill Sans MT, 13, 9, 96, 96
Gill Sans MT, 14, 9, 96, 96
Gill Sans MT, 15, 10, 96, 96
Gill Sans MT, 16, 11, 96, 96
Gill Sans MT, 17, 11, 96, 96
Gill Sans MT, 18, 12, 96, 96
Gill Sans MT, 19, 13, 96, 96
Gill Sans MT, 20, 13, 96, 96
Gill Sans MT, 21, 14, 96, 96
Gill Sans MT, 22, 15, 96, 96
Gill Sans MT, 23, 15, 96, 96
Gill Sans MT, 24, 16, 96, 96
Gill Sans MT, 25, 17, 96, 96
Gill Sans MT Condensed, 2, 1, 96, 96
Gill Sans MT Condensed, 3, 1, 96, 96
Gill Sans MT Condensed, 4, 2, 96, 96
Gill Sans MT Condensed, 5, 2, 96, 96
Gill Sans MT Condensed, 6, 3, 96, 96
Gill Sans MT Condensed, 7, 3, 96, 96
Gill Sans MT Condensed, 8, 4, 96, 96
Gill Sans MT Condensed, 9, 4, 96, 96
Gill Sans MT Condensed, 10, 5, 96, 96
Gill Sans MT Condensed, 11, 5, 96, 96
Gill Sans MT Condensed, 12, 6, 96, 96
Gill Sans MT Condensed, 13, 6, 96, 96
Gill Sans MT Condensed, 14, 7, 96, 96
Gill Sans MT Condensed, 15, 7, 96, 96
Gill Sans MT Condensed, 16, 8, 96, 96
Gill Sans MT Condensed, 17, 8, 96, 96
Gill Sans MT Condensed, 18, 9, 96, 96
Gill Sans MT Condensed, 19, 9, 96, 96
Gill Sans MT Condensed, 20, 10, 96, 96
Gill Sans MT Condensed, 21, 10, 96, 96
Gill Sans MT Condensed, 22, 11, 96, 96
Gill Sans MT Condensed, 23, 11, 96, 96
Gill Sans MT Condensed, 24, 12, 96, 96
Gill Sans MT Condensed, 25, 12, 96, 96
Gill Sans MT Ext Condensed Bold, 2, 1, 96, 96
Gill Sans MT Ext Condensed Bold, 3, 1, 96, 96
Gill Sans MT Ext Condensed Bold, 4, 2, 96, 96
Gill Sans MT Ext Condensed Bold, 5, 2, 96, 96
Gill Sans MT Ext Condensed Bold, 6, 3, 96, 96
Gill Sans MT Ext Condensed Bold, 7, 3, 96, 96
Gill Sans MT Ext Condensed Bold, 8, 3, 96, 96
Gill Sans MT Ext Condensed Bold, 9, 4, 96, 96
Gill Sans MT Ext Condensed Bold, 10, 4, 96, 96
Gill Sans MT Ext Condensed Bold, 11, 5, 96, 96
Gill Sans MT Ext Condensed Bold, 12, 5, 96, 96
Gill Sans MT Ext Condensed Bold, 13, 6, 96, 96
Gill Sans MT Ext Condensed Bold, 14, 6, 96, 96
Gill Sans MT Ext Condensed Bold, 15, 6, 96, 96
Gill Sans MT Ext Condensed Bold, 16, 7, 96, 96
Gill Sans MT Ext Condensed Bold, 17, 7, 96, 96
Gill Sans MT Ext Condensed Bold, 18, 8, 96, 96
Gill Sans MT Ext Condensed Bold, 19, 8, 96, 96
Gill Sans MT Ext Condensed Bold, 20, 9, 96, 96
Gill Sans MT Ext Condensed Bold, 21, 9, 96, 96
Gill Sans MT Ext Condensed Bold, 22, 9, 96, 96
Gill Sans MT Ext Condensed Bold, 23, 10, 96, 96
Gill Sans MT Ext Condensed Bold, 24, 10, 96, 96
Gill Sans MT Ext Condensed Bold, 25, 11, 96, 96
Gill Sans Ultra Bold, 2, 2, 96, 96
Gill Sans Ultra Bold, 3, 3, 96, 96
Gill Sans Ultra Bold, 4, 5, 96, 96
Gill Sans Ultra Bold, 5, 6, 96, 96
Gill Sans Ultra Bold, 6, 7, 96, 96
Gill Sans Ultra Bold, 7, 8, 96, 96
Gill Sans Ultra Bold, 8, 9, 96, 96
Gill Sans Ultra Bold, 9, 10, 96, 96
Gill Sans Ultra Bold, 10, 11, 96, 96
Gill Sans Ultra Bold, 11, 13, 96, 96
Gill Sans Ultra Bold, 12, 14, 96, 96
Gill Sans Ultra Bold, 13, 15, 96, 96
Gill Sans Ultra Bold, 14, 16, 96, 96
Gill Sans Ultra Bold, 15, 17, 96, 96
Gill Sans Ultra Bold, 16, 18, 96, 96
Gill Sans Ultra Bold, 17, 19, 96, 96
Gill Sans Ultra Bold, 18, 20, 96, 96
Gill Sans Ultra Bold, 19, 22, 96, 96
Gill Sans Ultra Bold, 20, 23, 96, 96
Gill Sans Ultra Bold, 21, 24, 96, 96
Gill Sans Ultra Bold, 22, 25, 96, 96
Gill Sans Ultra Bold, 23, 26, 96, 96
Gill Sans Ultra Bold, 24, 27, 96, 96
Gill Sans Ultra Bold, 25, 28, 96, 96
Gill Sans Ultra Bold Condensed, 2, 2, 96, 96
Gill Sans Ultra Bold Condensed, 3, 2, 96, 96
Gill Sans Ultra Bold Condensed, 4, 3, 96, 96
Gill Sans Ultra Bold Condensed, 5, 4, 96, 96
Gill Sans Ultra Bold Condensed, 6, 5, 96, 96
Gill Sans Ultra Bold Condensed, 7, 5, 96, 96
Gill Sans Ultra Bold Condensed, 8, 6, 96, 96
Gill Sans Ultra Bold Condensed, 9, 7, 96, 96
Gill Sans Ultra Bold Condensed, 10, 8, 96, 96
Gill Sans Ultra Bold Condensed, 11, 9, 96, 96
Gill Sans Ultra Bold Condensed, 12, 9, 96, 96
Gill Sans Ultra Bold Condensed, 13, 10, 96, 96
Gill Sans Ultra Bold Condensed, 14, 11, 96, 96
Gill Sans Ultra Bold Condensed, 15, 12, 96, 96
Gill Sans Ultra Bold Condensed, 16, 12, 96, 96
Gill Sans Ultra Bold Condensed, 17, 13, 96, 96
Gill Sans Ultra Bold Condensed, 18, 14, 96, 96
Gill Sans Ultra Bold Condensed, 19, 15, 96, 96
Gill Sans Ultra Bold Condensed, 20, 15, 96, 96
Gill Sans Ultra Bold Condensed, 21, 16, 96, 96
Gill Sans Ultra Bold Condensed, 22, 17, 96, 96
Gill Sans Ultra Bold Condensed, 23, 18, 96, 96
Gill Sans Ultra Bold Condensed, 24, 19, 96, 96
Gill Sans Ultra Bold Condensed, 25, 19, 96, 96
Gloucester MT Extra Condensed, 2, 1, 96, 96
Gloucester MT Extra Condensed, 3, 2, 96, 96
Gloucester MT Extra Condensed, 4, 2, 96, 96
Gloucester MT Extra Condensed, 5, 3, 96, 96
Gloucester MT Extra Condensed, 6, 3, 96, 96
Gloucester MT Extra Condensed, 7, 4, 96, 96
Gloucester MT Extra Condensed, 8, 4, 96, 96
Gloucester MT Extra Condensed, 9, 5, 96, 96
Gloucester MT Extra Condensed, 10, 5, 96, 96
Gloucester MT Extra Condensed, 11, 6, 96, 96
Gloucester MT Extra Condensed, 12, 6, 96, 96
Gloucester MT Extra Condensed, 13, 7, 96, 96
Gloucester MT Extra Condensed, 14, 7, 96, 96
Gloucester MT Extra Condensed, 15, 8, 96, 96
Gloucester MT Extra Condensed, 16, 8, 96, 96
Gloucester MT Extra Condensed, 17, 9, 96, 96
Gloucester MT Extra Condensed, 18, 9, 96, 96
Gloucester MT Extra Condensed, 19, 10, 96, 96
Gloucester MT Extra Condensed, 20, 10, 96, 96
Gloucester MT Extra Condensed, 21, 11, 96, 96
Gloucester MT Extra Condensed, 22, 11, 96, 96
Gloucester MT Extra Condensed, 23, 12, 96, 96
Gloucester MT Extra Condensed, 24, 12, 96, 96
Gloucester MT Extra Condensed, 25, 13, 96, 96
Goudy Old Style, 2, 1, 96, 96
Goudy Old Style, 3, 2, 96, 96
Goudy Old Style, 4, 3, 96, 96
Goudy Old Style, 5, 3, 96, 96
Goudy Old Style, 6, 4, 96, 96
Goudy Old Style, 7, 5, 96, 96
Goudy Old Style, 8, 5, 96, 96
Goudy Old Style, 9, 6, 96, 96
Goudy Old Style, 10, 7, 96, 96
Goudy Old Style, 11, 7, 96, 96
Goudy Old Style, 12, 8, 96, 96
Goudy Old Style, 13, 9, 96, 96
Goudy Old Style, 14, 9, 96, 96
Goudy Old Style, 15, 10, 96, 96
Goudy Old Style, 16, 11, 96, 96
Goudy Old Style, 17, 11, 96, 96
Goudy Old Style, 18, 12, 96, 96
Goudy Old Style, 19, 13, 96, 96
Goudy Old Style, 20, 13, 96, 96
Goudy Old Style, 21, 14, 96, 96
Goudy Old Style, 22, 15, 96, 96
Goudy Old Style, 23, 15, 96, 96
Goudy Old Style, 24, 16, 96, 96
Goudy Old Style, 25, 17, 96, 96
Goudy Stout, 2, 2, 96, 96
Goudy Stout, 3, 3, 96, 96
Goudy Stout, 4, 4, 96, 96
Goudy Stout, 5, 5, 96, 96
Goudy Stout, 6, 7, 96, 96
Goudy Stout, 7, 8, 96, 96
Goudy Stout, 8, 9, 96, 96
Goudy Stout, 9, 10, 96, 96
Goudy Stout, 10, 11, 96, 96
Goudy Stout, 11, 12, 96, 96
Goudy Stout, 12, 13, 96, 96
Goudy Stout, 13, 14, 96, 96
Goudy Stout, 14, 15, 96, 96
Goudy Stout, 15, 16, 96, 96
Goudy Stout, 16, 18, 96, 96
Goudy Stout, 17, 19, 96, 96
Goudy Stout, 18, 20, 96, 96
Goudy Stout, 19, 21, 96, 96
Goudy Stout, 20, 22, 96, 96
Goudy Stout, 21, 23, 96, 96
Goudy Stout, 22, 24, 96, 96
Goudy Stout, 23, 25, 96, 96
Goudy Stout, 24, 26, 96, 96
Goudy Stout, 25, 27, 96, 96
Haettenschweiler, 2, 1, 96, 96
Haettenschweiler, 3, 2, 96, 96
Haettenschweiler, 4, 2, 96, 96
Haettenschweiler, 5, 3, 96, 96
Haettenschweiler, 6, 3, 96, 96
Haettenschweiler, 7, 4, 96, 96
Haettenschweiler, 8, 4, 96, 96
Haettenschweiler, 9, 5, 96, 96
Haettenschweiler, 10, 5, 96, 96
Haettenschweiler, 11, 6, 96, 96
Haettenschweiler, 12, 6, 96, 96
Haettenschweiler, 13, 7, 96, 96
Haettenschweiler, 14, 7, 96, 96
Haettenschweiler, 15, 8, 96, 96
Haettenschweiler, 16, 8, 96, 96
Haettenschweiler, 17, 9, 96, 96
Haettenschweiler, 18, 9, 96, 96
Haettenschweiler, 19, 10, 96, 96
Haettenschweiler, 20, 10, 96, 96
Haettenschweiler, 21, 11, 96, 96
Haettenschweiler, 22, 11, 96, 96
Haettenschweiler, 23, 12, 96, 96
Haettenschweiler, 24, 12, 96, 96
Haettenschweiler, 25, 13, 96, 96
Harlow Solid Italic, 2, 1, 96, 96
Harlow Solid Italic, 3, 2, 96, 96
Harlow Solid Italic, 4, 2, 96, 96
Harlow Solid Italic, 5, 3, 96, 96
Harlow Solid Italic, 6, 4, 96, 96
Harlow Solid Italic, 7, 4, 96, 96
Harlow Solid Italic, 8, 5, 96, 96
Harlow Solid Italic, 9, 6, 96, 96
Harlow Solid Italic, 10, 6, 96, 96
Harlow Solid Italic, 11, 7, 96, 96
Harlow Solid Italic, 12, 7, 96, 96
Harlow Solid Italic, 13, 8, 96, 96
Harlow Solid Italic, 14, 9, 96, 96
Harlow Solid Italic, 15, 9, 96, 96
Harlow Solid Italic, 16, 10, 96, 96
Harlow Solid Italic, 17, 11, 96, 96
Harlow Solid Italic, 18, 11, 96, 96
Harlow Solid Italic, 19, 12, 96, 96
Harlow Solid Italic, 20, 12, 96, 96
Harlow Solid Italic, 21, 13, 96, 96
Harlow Solid Italic, 22, 14, 96, 96
Harlow Solid Italic, 23, 14, 96, 96
Harlow Solid Italic, 24, 15, 96, 96
Harlow Solid Italic, 25, 16, 96, 96
Harrington, 2, 1, 96, 96
Harrington, 3, 2, 96, 96
Harrington, 4, 3, 96, 96
Harrington, 5, 4, 96, 96
Harrington, 6, 4, 96, 96
Harrington, 7, 5, 96, 96
Harrington, 8, 6, 96, 96
Harrington, 9, 7, 96, 96
Harrington, 10, 7, 96, 96
Harrington, 11, 8, 96, 96
Harrington, 12, 9, 96, 96
Harrington, 13, 10, 96, 96
Harrington, 14, 10, 96, 96
Harrington, 15, 11, 96, 96
Harrington, 16, 12, 96, 96
Harrington, 17, 13, 96, 96
Harrington, 18, 13, 96, 96
Harrington, 19, 14, 96, 96
Harrington, 20, 15, 96, 96
Harrington, 21, 15, 96, 96
Harrington, 22, 16, 96, 96
Harrington, 23, 17, 96, 96
Harrington, 24, 18, 96, 96
Harrington, 25, 18, 96, 96
High Tower Text, 2, 1, 96, 96
High Tower Text, 3, 2, 96, 96
High Tower Text, 4, 3, 96, 96
High Tower Text, 5, 3, 96, 96
High Tower Text, 6, 4, 96, 96
High Tower Text, 7, 4, 96, 96
High Tower Text, 8, 5, 96, 96
High Tower Text, 9, 6, 96, 96
High Tower Text, 10, 6, 96, 96
High Tower Text, 11, 7, 96, 96
High Tower Text, 12, 8, 96, 96
High Tower Text, 13, 8, 96, 96
High Tower Text, 14, 9, 96, 96
High Tower Text, 15, 10, 96, 96
High Tower Text, 16, 10, 96, 96
High Tower Text, 17, 11, 96, 96
High Tower Text, 18, 11, 96, 96
High Tower Text, 19, 12, 96, 96
High Tower Text, 20, 13, 96, 96
High Tower Text, 21, 13, 96, 96
High Tower Text, 22, 14, 96, 96
High Tower Text, 23, 15, 96, 96
High Tower Text, 24, 15, 96, 96
High Tower Text, 25, 16, 96, 96
HoloLens MDL2 Assets, 2, 2, 96, 96
HoloLens MDL2 Assets, 3, 3, 96, 96
HoloLens MDL2 Assets, 4, 3, 96, 96
HoloLens MDL2 Assets, 5, 4, 96, 96
HoloLens MDL2 Assets, 6, 5, 96, 96
HoloLens MDL2 Assets, 7, 6, 96, 96
HoloLens MDL2 Assets, 8, 7, 96, 96
HoloLens MDL2 Assets, 9, 8, 96, 96
HoloLens MDL2 Assets, 10, 9, 96, 96
HoloLens MDL2 Assets, 11, 9, 96, 96
HoloLens MDL2 Assets, 12, 10, 96, 96
HoloLens MDL2 Assets, 13, 11, 96, 96
HoloLens MDL2 Assets, 14, 12, 96, 96
HoloLens MDL2 Assets, 15, 13, 96, 96
HoloLens MDL2 Assets, 16, 14, 96, 96
HoloLens MDL2 Assets, 17, 15, 96, 96
HoloLens MDL2 Assets, 18, 15, 96, 96
HoloLens MDL2 Assets, 19, 16, 96, 96
HoloLens MDL2 Assets, 20, 17, 96, 96
HoloLens MDL2 Assets, 21, 18, 96, 96
HoloLens MDL2 Assets, 22, 19, 96, 96
HoloLens MDL2 Assets, 23, 20, 96, 96
HoloLens MDL2 Assets, 24, 21, 96, 96
HoloLens MDL2 Assets, 25, 22, 96, 96
Impact, 2, 1, 96, 96
Impact, 3, 2, 96, 96
Impact, 4, 3, 96, 96
Impact, 5, 4, 96, 96
